job_title,experience_level,employment_type,salary,company_location,num_skills,is_data_scientist,is_developer,is_analyst,interst_area,burnout_risk
Data Science Manager,EX,FT,182160,US,7,0,0,0,healthcare,low
Data Engineer,MI,FT,150000,US,8,0,0,0,webdev,low
Data Engineer,MI,FT,100000,US,6,0,0,0,finance,medium
Analytics Engineer,SE,FT,122500,US,6,0,0,0,webdev,low
Analytics Engineer,SE,FT,100000,US,6,0,0,0,healthcare,low
Data Engineer,EX,FT,297500,US,4,0,0,0,healthcare,medium
Data Engineer,EX,FT,260000,US,6,0,0,0,webdev,low
Machine Learning Developer,EN,FT,15000,TH,5,0,1,0,finance,high
Data Engineering Manager,SE,FT,193000,US,3,0,0,0,webdev,medium
Data Scientist,EN,FT,93000,US,6,1,0,0,healthcare,low
Data Scientist,EN,FT,73000,US,8,1,0,0,healthcare,high
Data Operations Engineer,MI,FT,100000,US,3,0,0,0,cybersecurity,low
Data Operations Engineer,MI,FT,60000,US,4,0,0,0,cybersecurity,low
Data Analyst,EN,FT,7799,BR,8,0,0,0,AI,low
Data Scientist,SE,FT,136994,US,3,1,0,0,healthcare,low
Data Scientist,SE,FT,101570,US,8,1,0,0,cybersecurity,low
ETL Developer,SE,FT,250000,US,4,0,1,0,webdev,low
ETL Developer,SE,FT,63000,US,5,0,1,0,finance,low
Data Manager,MI,FT,134000,US,4,0,0,0,webdev,low
Data Manager,MI,FT,98000,US,4,0,0,0,finance,medium
Data Scientist,SE,FT,191475,US,8,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,141525,US,9,1,0,0,AI,low
Director of Data Science,SE,FT,57786,FR,7,0,0,0,webdev,low
Data Analyst,MI,FT,136000,US,6,0,0,0,webdev,low
Data Analyst,MI,FT,112000,US,6,0,0,0,webdev,low
Data Scientist,SE,FT,172000,US,5,1,0,0,finance,medium
Data Scientist,SE,FT,140000,US,5,1,0,0,cybersecurity,medium
Data Engineer,SE,FT,215000,US,6,0,0,0,webdev,low
Data Engineer,SE,FT,164000,US,7,0,0,0,webdev,low
Data Engineer,SE,FT,300000,US,6,0,0,0,AI,low
Data Engineer,SE,FT,130000,US,9,0,0,0,AI,medium
Data Engineer,SE,FT,250000,US,7,0,0,0,cybersecurity,low
Data Engineer,SE,FT,63000,US,5,0,0,0,cybersecurity,high
Data Engineer,SE,FT,180000,US,3,0,0,0,healthcare,medium
Data Engineer,SE,FT,150000,US,8,0,0,0,AI,low
Data Engineer,EN,FT,45390,GB,9,0,0,0,healthcare,low
Data Engineer,SE,FT,250000,US,9,0,0,0,finance,high
Data Engineer,SE,FT,63000,US,5,0,0,0,healthcare,low
Data Scientist,SE,FT,191475,US,5,1,0,0,webdev,low
Data Scientist,SE,FT,141525,US,4,1,0,0,healthcare,low
Data Analyst,MI,FT,97500,US,9,0,0,0,cybersecurity,medium
Applied Scientist,SE,FT,212800,US,4,0,0,0,finance,medium
Applied Scientist,SE,FT,142800,US,4,0,0,0,webdev,medium
Data Scientist,MI,FT,73546,NL,8,1,0,0,healthcare,medium
Data Scientist,EN,FT,50000,DE,4,1,0,0,finance,medium
Data Analyst,EN,FT,6359,IN,7,0,0,0,finance,high
Data Scientist,SE,FT,151800,US,6,1,0,0,webdev,low
Data Scientist,SE,FT,130240,US,3,1,0,0,healthcare,low
Analytics Engineer,SE,FT,165000,US,5,0,0,0,finance,medium
Analytics Engineer,SE,FT,140250,US,7,0,0,0,finance,medium
Data Engineer,SE,FT,135000,US,3,0,0,0,AI,medium
Data Engineer,SE,FT,115000,US,9,0,0,0,finance,low
Data Scientist,SE,FT,179400,US,9,1,0,0,AI,medium
Data Scientist,SE,FT,154000,US,9,1,0,0,healthcare,medium
Data Scientist,SE,FT,191475,US,7,1,0,0,healthcare,low
Data Scientist,SE,FT,141525,US,7,1,0,0,healthcare,low
Data Scientist,SE,FT,191475,US,5,1,0,0,cybersecurity,low
Data Scientist,SE,FT,141525,US,6,1,0,0,healthcare,low
Data Scientist,SE,FT,191475,US,4,1,0,0,finance,low
Data Scientist,SE,FT,141525,US,9,1,0,0,webdev,low
Financial Data Analyst,MI,FT,75000,US,8,0,0,0,AI,low
Data Engineer,MI,FT,84053,GR,6,0,0,0,cybersecurity,medium
Data Engineer,MI,FT,73546,GR,8,0,0,0,healthcare,medium
Data Engineer,MI,FT,98506,GB,5,0,0,0,healthcare,medium
Data Engineer,MI,FT,86193,GB,5,0,0,0,webdev,low
Data Engineer,MI,FT,84053,ES,5,0,0,0,webdev,low
Data Engineer,MI,FT,73546,ES,3,0,0,0,cybersecurity,medium
Data Scientist,SE,FT,191475,US,8,1,0,0,AI,low
Data Scientist,SE,FT,141525,US,6,1,0,0,healthcare,high
Data Scientist,SE,FT,191475,US,6,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,141525,US,7,1,0,0,finance,low
Analytics Engineer,SE,FT,102663,GB,7,0,0,0,finance,high
Analytics Engineer,SE,FT,80041,GB,9,0,0,0,cybersecurity,low
Data Scientist,SE,FT,191475,US,7,1,0,0,healthcare,low
Data Scientist,SE,FT,141525,US,5,1,0,0,cybersecurity,medium
Data Engineer,SE,FT,104611,GB,6,0,0,0,healthcare,low
Data Engineer,SE,FT,82280,GB,8,0,0,0,webdev,high
Data Scientist,SE,FT,191475,US,5,1,0,0,cybersecurity,low
Data Scientist,SE,FT,141525,US,3,1,0,0,healthcare,low
Data Scientist,SE,FT,191475,US,7,1,0,0,cybersecurity,low
Data Scientist,SE,FT,141525,US,5,1,0,0,cybersecurity,medium
Data Analyst,SE,FT,115000,US,5,0,0,0,healthcare,low
Data Scientist,EN,FT,31520,ES,3,1,0,0,healthcare,low
Data Operations Analyst,SE,FT,81000,US,4,0,0,0,AI,medium
Data Operations Analyst,SE,FT,66000,US,6,0,0,0,cybersecurity,low
Data Analyst,EN,FT,46000,US,8,0,0,0,finance,medium
Data Engineer,EN,FT,80000,US,9,0,0,0,cybersecurity,low
Machine Learning Scientist,EX,FT,200000,US,4,0,0,0,cybersecurity,medium
Machine Learning Scientist,EX,FT,180000,US,7,0,0,0,healthcare,medium
AI Scientist,EX,FT,200000,US,5,0,0,0,cybersecurity,low
Data Scientist,SE,FT,204100,US,3,1,0,0,cybersecurity,low
Data Scientist,SE,FT,136100,US,3,1,0,0,finance,medium
Analytics Engineer,SE,FT,250000,US,6,0,0,0,healthcare,low
Analytics Engineer,SE,FT,63000,US,4,0,0,0,cybersecurity,high
Data Scientist,MI,FT,118208,GB,9,1,0,0,webdev,low
Data Scientist,MI,FT,110820,GB,6,1,0,0,AI,low
Computer Vision Software Engineer,EN,PT,19073,DK,5,0,0,0,finance,low
Data Scientist,SE,FT,191475,US,6,1,0,0,cybersecurity,high
Data Scientist,SE,FT,141525,US,8,1,0,0,webdev,low
Data Scientist,SE,FT,191475,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,141525,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,191475,US,7,1,0,0,healthcare,low
Data Scientist,SE,FT,141525,US,7,1,0,0,healthcare,low
Data Specialist,SE,FT,95000,US,9,0,0,0,healthcare,medium
Data Specialist,SE,FT,70000,US,5,0,0,0,webdev,low
Applied Machine Learning Scientist,MI,FT,75000,US,8,0,0,0,cybersecurity,medium
Analytics Engineer,MI,CT,7500,BO,4,0,0,0,AI,low
Data Analyst,MI,FT,113000,US,6,0,0,0,finance,low
Data Scientist,SE,FT,170000,US,9,1,0,0,healthcare,medium
Data Scientist,SE,FT,130000,US,5,1,0,0,healthcare,low
Data Analytics Consultant,MI,FT,113000,US,7,0,0,0,cybersecurity,low
Product Data Analyst,MI,FT,140000,US,6,0,0,0,cybersecurity,low
Data Analyst,SE,FT,50000,PH,7,0,0,0,webdev,low
BI Data Analyst,MI,FT,53368,AU,6,0,0,0,webdev,low
Data Scientist,SE,FT,175000,US,4,1,0,0,healthcare,medium
Data Scientist,SE,FT,140000,US,5,1,0,0,cybersecurity,low
Lead Data Scientist,SE,FT,29944,PT,6,1,0,0,AI,low
Analytics Engineer,SE,FT,250000,US,8,0,0,0,finance,medium
Analytics Engineer,SE,FT,63000,US,9,0,0,0,cybersecurity,low
Data Scientist,SE,FT,160000,US,3,1,0,0,cybersecurity,low
Data Scientist,SE,FT,119300,US,8,1,0,0,webdev,high
Research Scientist,MI,FT,145000,US,8,0,0,0,finance,medium
Data Engineer,SE,FT,105000,US,9,0,0,0,healthcare,low
Data Engineer,SE,FT,90000,US,3,0,0,0,cybersecurity,medium
ETL Developer,SE,FT,146200,US,8,0,1,0,healthcare,low
ETL Developer,SE,FT,124270,US,6,0,1,0,cybersecurity,medium
Data Scientist,MI,FT,225000,US,6,1,0,0,healthcare,low
Data Scientist,MI,FT,160000,US,6,1,0,0,finance,low
Data Scientist,MI,FT,54634,NL,3,1,0,0,webdev,low
Data Engineer,SE,FT,185800,CA,8,0,0,0,finance,low
Data Engineer,SE,FT,137400,CA,3,0,0,0,AI,low
Analytics Engineer,SE,FT,245000,US,6,0,0,0,webdev,high
Analytics Engineer,SE,FT,180000,US,9,0,0,0,finance,low
Analytics Engineer,SE,FT,203500,US,8,0,0,0,AI,low
Analytics Engineer,SE,FT,152000,US,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,250000,US,7,0,0,0,cybersecurity,low
Data Engineer,SE,FT,63000,US,7,0,0,0,healthcare,medium
Machine Learning Infrastructure Engineer,SE,FT,186000,US,4,0,0,0,webdev,low
Machine Learning Infrastructure Engineer,SE,FT,148800,US,5,0,0,0,cybersecurity,low
Lead Machine Learning Engineer,SE,FT,95386,IN,7,0,0,0,webdev,low
Machine Learning Engineer,MI,FT,128058,GB,3,0,0,0,cybersecurity,medium
Data Scientist,EN,FT,82000,US,7,1,0,0,healthcare,low
Data Scientist,EN,PT,110000,FR,4,1,0,0,finance,low
Applied Machine Learning Scientist,MI,FT,173000,US,8,0,0,0,healthcare,low
Data Scientist,SE,FT,203500,US,4,1,0,0,AI,low
Data Scientist,SE,FT,152000,US,8,1,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,186000,US,9,0,0,0,AI,medium
Machine Learning Engineer,SE,FT,148800,US,9,0,0,0,AI,medium
BI Data Analyst,EN,FT,6270,BR,8,0,0,0,webdev,medium
Data Science Manager,MI,FT,158000,US,5,0,0,0,cybersecurity,low
Data Science Manager,MI,FT,134000,US,7,0,0,0,AI,low
Data Scientist,SE,FT,170000,US,3,1,0,0,finance,low
Data Scientist,SE,FT,120000,US,3,1,0,0,AI,high
Analytics Engineer,EX,FT,200000,US,6,0,0,0,finance,low
Analytics Engineer,EX,FT,150000,US,8,0,0,0,webdev,medium
Data Analyst,SE,FT,216200,US,3,0,0,0,AI,low
Data Analyst,SE,FT,144100,US,5,0,0,0,healthcare,low
Data Scientist,MI,FT,115573,NL,8,1,0,0,webdev,low
Data Scientist,MI,FT,89306,NL,5,1,0,0,finance,low
ETL Developer,SE,FT,250000,US,3,0,1,0,webdev,high
ETL Developer,SE,FT,63000,US,3,0,1,0,AI,high
Data Engineer,SE,FT,135000,US,6,0,0,0,cybersecurity,low
Data Engineer,SE,FT,85000,US,3,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,135000,US,8,0,0,0,finance,high
Machine Learning Engineer,SE,FT,85000,US,9,0,0,0,finance,medium
Data Science Manager,SE,FT,206000,US,8,0,0,0,cybersecurity,low
Data Science Manager,SE,FT,175100,US,8,0,0,0,finance,low
Machine Learning Engineer,SE,FT,189650,US,6,0,0,0,webdev,low
Machine Learning Engineer,SE,FT,164996,US,6,0,0,0,healthcare,low
Data Architect,SE,FT,149040,US,3,0,0,0,healthcare,low
Data Architect,SE,FT,113900,US,4,0,0,0,webdev,low
Data Engineer,SE,FT,154000,US,4,0,0,0,healthcare,low
Data Engineer,SE,FT,126000,US,6,0,0,0,AI,low
Machine Learning Engineer,SE,FT,200000,US,3,0,0,0,webdev,low
Machine Learning Engineer,SE,FT,150000,US,4,0,0,0,finance,medium
Data Engineer,SE,FT,195700,US,3,0,0,0,webdev,medium
Data Engineer,SE,FT,130500,US,3,0,0,0,cybersecurity,low
Analytics Engineer,SE,FT,170000,US,3,0,0,0,finance,high
Analytics Engineer,SE,FT,135000,US,7,0,0,0,cybersecurity,high
Data Engineer,MI,FT,98506,GB,8,0,0,0,finance,low
Data Engineer,MI,FT,73880,GB,3,0,0,0,healthcare,low
Data Analyst,SE,FT,117000,US,7,0,0,0,webdev,medium
Data Analyst,SE,FT,99450,US,6,0,0,0,AI,medium
Data Engineer,SE,FT,200000,PR,4,0,0,0,finance,high
Data Engineer,SE,FT,135000,PR,8,0,0,0,finance,medium
Machine Learning Engineer,SE,FT,193900,US,9,0,0,0,cybersecurity,medium
Machine Learning Engineer,SE,FT,129300,US,4,0,0,0,healthcare,low
Machine Learning Engineer,EN,FT,55410,GB,8,0,0,0,cybersecurity,low
Data Analyst,SE,FT,86193,GB,9,0,0,0,cybersecurity,low
Data Analyst,SE,FT,61566,GB,4,0,0,0,healthcare,low
Data Analyst,SE,FT,175000,US,8,0,0,0,AI,medium
Data Analyst,SE,FT,130000,US,4,0,0,0,cybersecurity,low
Data Engineer,SE,FT,188100,US,4,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,139860,US,9,0,0,0,finance,low
Machine Learning Engineer,SE,FT,248700,US,4,0,0,0,healthcare,low
Machine Learning Engineer,SE,FT,167100,US,4,0,0,0,webdev,low
Data Analyst,MI,FT,5723,IN,9,0,0,0,AI,low
Data Scientist,SE,FT,123400,US,6,1,0,0,AI,medium
Data Scientist,SE,FT,88100,US,3,1,0,0,healthcare,medium
BI Data Analyst,MI,FT,50432,DE,5,0,0,0,finance,high
Data Scientist,SE,FT,245000,US,7,1,0,0,finance,low
Data Scientist,SE,FT,205000,US,5,1,0,0,healthcare,low
Data Engineer,SE,FT,141300,US,5,0,0,0,finance,low
Data Engineer,SE,FT,102100,US,8,0,0,0,AI,low
Data Architect,SE,FT,141300,US,3,0,0,0,AI,medium
Data Architect,SE,FT,102100,US,8,0,0,0,webdev,medium
Data Analyst,EN,FT,50000,AR,3,0,0,0,healthcare,medium
Data Scientist,EN,FT,84053,BE,9,1,0,0,cybersecurity,low
Lead Data Scientist,MI,FT,61566,GB,9,1,0,0,cybersecurity,medium
Data Architect,SE,FT,250000,US,3,0,0,0,webdev,low
Data Architect,SE,FT,63000,US,4,0,0,0,webdev,medium
Data Science Manager,SE,FT,189500,US,6,0,0,0,finance,low
Data Science Manager,SE,FT,140100,US,4,0,0,0,webdev,low
Data Engineer,SE,FT,177600,US,6,0,0,0,webdev,low
Data Engineer,SE,FT,131300,US,8,0,0,0,cybersecurity,high
Data Engineer,MI,FT,24000,US,6,0,0,0,finance,low
Data Engineer,MI,FT,24000,US,8,0,0,0,webdev,low
Data Engineer,SE,FT,250000,US,9,0,0,0,webdev,medium
Data Engineer,SE,FT,63000,US,5,0,0,0,finance,low
Machine Learning Engineer,SE,FT,202900,US,9,0,0,0,healthcare,low
Machine Learning Engineer,SE,FT,131300,US,9,0,0,0,finance,low
Data Engineer,SE,FT,145000,US,5,0,0,0,cybersecurity,low
Data Engineer,SE,FT,115000,US,6,0,0,0,healthcare,high
Machine Learning Engineer,EN,FT,115000,US,6,0,0,0,AI,medium
Machine Learning Engineer,MI,FT,193900,US,8,0,0,0,finance,low
Machine Learning Engineer,MI,FT,129300,US,4,0,0,0,cybersecurity,high
Data Scientist,SE,FT,180000,US,8,1,0,0,healthcare,low
Data Scientist,SE,FT,140000,US,4,1,0,0,finance,low
Data Analyst,MI,FT,216200,US,9,0,0,0,webdev,low
Data Analyst,MI,FT,144100,US,5,0,0,0,finance,low
Machine Learning Scientist,SE,FT,216000,US,9,0,0,0,AI,low
Machine Learning Scientist,SE,FT,144000,US,3,0,0,0,finance,high
Data Analyst,EN,FT,150000,US,6,0,0,0,healthcare,medium
Machine Learning Research Engineer,EN,FT,12171,IN,4,0,0,0,healthcare,low
Data Scientist,MI,FT,53416,ID,8,1,0,0,finance,low
Applied Data Scientist,EN,FT,50000,AT,5,1,0,0,healthcare,medium
Cloud Data Architect,SE,FT,250000,US,4,0,0,0,webdev,high
Research Scientist,EX,FT,84053,NL,8,0,0,0,finance,medium
Data Scientist,MI,FT,131752,GB,6,1,0,0,webdev,low
Analytics Engineer,SE,FT,48000,US,9,0,0,0,webdev,medium
Data Science Manager,EX,FT,260500,US,6,0,0,0,cybersecurity,low
Data Science Manager,EX,FT,175100,US,7,0,0,0,finance,low
Data Engineer,SE,FT,210000,US,3,0,0,0,healthcare,low
Data Engineer,SE,FT,100000,US,7,0,0,0,webdev,low
Data Analyst,EN,FT,55000,US,5,0,0,0,cybersecurity,low
Data Analyst,MI,FT,130000,US,4,0,0,0,finance,low
Applied Machine Learning Scientist,SE,FT,77119,GB,5,0,0,0,finance,low
Data Scientist,EN,FT,52008,BE,9,1,0,0,AI,medium
Applied Machine Learning Scientist,MI,FL,30523,IN,8,0,0,0,AI,low
Data Engineer,SE,FT,206699,US,6,0,0,0,webdev,low
Data Engineer,SE,FT,99100,US,7,0,0,0,AI,low
Analytics Engineer,MI,FT,200000,US,7,0,0,0,webdev,high
Analytics Engineer,MI,FT,54000,US,9,0,0,0,healthcare,low
Data Engineer,SE,FT,250000,US,7,0,0,0,webdev,low
Data Engineer,SE,FT,63000,US,9,0,0,0,AI,low
Data Architect,SE,FT,250000,US,5,0,0,0,healthcare,medium
Data Architect,SE,FT,63000,US,6,0,0,0,AI,high
Data Engineer,SE,FT,250000,US,4,0,0,0,webdev,low
Data Engineer,SE,FT,63000,US,8,0,0,0,cybersecurity,low
Analytics Engineer,EN,FT,130000,US,4,0,0,0,finance,high
Data Engineer,SE,FT,100000,US,5,0,0,0,AI,low
Data Engineer,SE,FT,80000,US,8,0,0,0,webdev,medium
Data Scientist,SE,FT,160000,US,7,1,0,0,healthcare,low
Data Scientist,SE,FT,100000,US,3,1,0,0,AI,low
Data Specialist,SE,FT,221300,US,5,0,0,0,AI,low
Data Specialist,SE,FT,148700,US,5,0,0,0,finance,low
Machine Learning Engineer,EN,FT,30000,GB,6,0,0,0,webdev,medium
Data Analyst,EN,FT,28368,FR,4,0,0,0,cybersecurity,high
Data Engineer,MI,FT,91118,GB,5,0,0,0,healthcare,low
Data Engineer,MI,FT,61566,GB,5,0,0,0,webdev,medium
Data Scientist,MI,FT,60938,DE,7,1,0,0,healthcare,low
Data Science Manager,SE,FT,249260,US,7,0,0,0,AI,low
Data Science Manager,SE,FT,185400,US,8,0,0,0,finance,low
Data Engineer,SE,FT,170000,US,9,0,0,0,finance,high
Data Engineer,SE,FT,130000,US,9,0,0,0,cybersecurity,medium
Data Scientist,MI,FT,80036,GB,3,1,0,0,finance,medium
Data Analyst,SE,FT,128875,US,9,0,0,0,AI,medium
Data Analyst,SE,FT,93700,US,6,0,0,0,cybersecurity,medium
Machine Learning Engineer,SE,FT,180000,US,3,0,0,0,webdev,high
Machine Learning Engineer,SE,FT,100000,US,8,0,0,0,finance,medium
Data Analyst,SE,FT,136260,US,7,0,0,0,cybersecurity,high
Data Analyst,SE,FT,109280,US,9,0,0,0,AI,low
Data Scientist,SE,FT,160000,US,4,1,0,0,healthcare,low
Data Scientist,SE,FT,92000,US,7,1,0,0,healthcare,low
Data Engineer,SE,FT,200000,US,6,0,0,0,AI,low
Data Engineer,SE,FT,160000,US,7,0,0,0,AI,low
Data Engineer,MI,FT,135446,GB,6,0,0,0,healthcare,low
Data Engineer,MI,FT,104663,GB,6,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,117000,US,6,0,0,0,healthcare,low
Data Analyst,SE,FT,99450,US,8,0,0,0,AI,low
Data Engineer,EN,FT,129000,US,6,0,0,0,finance,low
Data Engineer,EN,FT,86000,US,6,0,0,0,webdev,high
Data Engineer,EN,FT,13493,IN,4,0,0,0,finance,low
Data Engineer,EN,FT,13493,IN,3,0,0,0,finance,low
Data Scientist,SE,FT,160000,US,5,1,0,0,AI,medium
Data Scientist,SE,FT,119300,US,3,1,0,0,healthcare,medium
Business Data Analyst,SE,FT,100000,US,6,0,0,0,cybersecurity,low
Data Scientist,MI,FT,25000,TR,4,1,0,0,finance,low
Data Analyst,MI,FT,65257,SG,7,0,0,0,healthcare,low
AI Scientist,MI,FT,200000,US,4,0,0,0,cybersecurity,high
Machine Learning Developer,EN,FT,180000,US,6,0,1,0,finance,low
Data Scientist,MI,FT,153000,US,4,1,0,0,cybersecurity,low
Data Engineer,SE,FT,210000,US,9,0,0,0,healthcare,low
Data Engineer,SE,FT,100000,US,4,0,0,0,webdev,low
Data Analyst,SE,FT,150075,US,6,0,0,0,healthcare,medium
Data Analyst,SE,FT,110925,US,8,0,0,0,AI,low
Machine Learning Scientist,MI,FT,22800,EG,9,0,0,0,cybersecurity,low
Data Scientist,SE,FT,160000,US,4,1,0,0,webdev,low
Data Scientist,SE,FT,92000,US,5,1,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,202900,US,5,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,131300,US,4,0,0,0,finance,medium
Data Analyst,EN,FT,22809,PT,8,0,0,0,AI,medium
Data Analyst,EN,FT,15000,ID,7,0,0,0,cybersecurity,high
Data Engineer,SE,FT,175000,US,6,0,0,0,healthcare,medium
Data Engineer,SE,FT,135000,US,5,0,0,0,healthcare,medium
Data Science Manager,SE,FT,133766,AU,7,0,0,0,finance,low
Machine Learning Engineer,EN,FT,83000,US,4,0,0,0,AI,medium
Data Engineer,MI,FT,92350,GB,7,0,0,0,AI,medium
Data Engineer,MI,FT,67723,GB,9,0,0,0,healthcare,medium
Data Scientist,SE,FT,186000,US,3,1,0,0,webdev,low
Data Scientist,SE,FT,148800,US,5,1,0,0,finance,low
Data Analyst,SE,FT,112900,US,4,0,0,0,finance,medium
Data Analyst,SE,FT,90320,US,6,0,0,0,healthcare,medium
ML Engineer,SE,FT,240000,US,8,0,0,0,healthcare,high
ML Engineer,SE,FT,160000,US,9,0,0,0,webdev,low
Data Science Manager,SE,FT,300000,US,4,0,0,0,webdev,low
Data Science Manager,SE,FT,200000,US,6,0,0,0,AI,low
Data Engineer,MI,FT,65666,DE,8,0,0,0,finance,medium
AI Scientist,MI,FT,200000,US,8,0,0,0,finance,low
Machine Learning Engineer,MI,FT,116976,GB,4,0,0,0,healthcare,low
Machine Learning Engineer,MI,FT,92350,GB,9,0,0,0,AI,high
AI Scientist,MI,FT,120000,US,7,0,0,0,finance,low
Data Analyst,SE,FT,112900,US,7,0,0,0,AI,medium
Data Analyst,SE,FT,90320,US,8,0,0,0,AI,low
Data Analytics Manager,SE,FT,145000,US,7,0,0,0,healthcare,medium
Data Analytics Manager,SE,FT,105400,US,3,0,0,0,AI,low
Data Scientist,EN,FT,49268,DE,8,1,0,0,webdev,high
Data Engineer,MI,FT,110820,GB,8,0,0,0,webdev,high
Data Engineer,MI,FT,92350,GB,6,0,0,0,cybersecurity,low
Data Scientist,SE,FT,215300,US,7,1,0,0,healthcare,low
Data Scientist,SE,FT,158200,US,9,1,0,0,cybersecurity,low
Data Engineer,SE,FT,209100,US,8,0,0,0,webdev,medium
Data Engineer,SE,FT,154600,US,9,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,115934,US,3,0,0,0,healthcare,low
Data Analyst,SE,FT,81666,US,6,0,0,0,healthcare,medium
Data Engineer,SE,FT,175000,US,4,0,0,0,AI,low
Data Engineer,SE,FT,155000,US,9,0,0,0,finance,medium
Machine Learning Engineer,MI,FT,84053,DE,8,0,0,0,AI,high
Data Analyst,SE,FT,164000,US,3,0,0,0,healthcare,low
Data Analyst,SE,FT,132000,US,5,0,0,0,webdev,low
Data Scientist,SE,FT,170000,US,3,1,0,0,webdev,low
Data Scientist,SE,FT,123000,US,3,1,0,0,AI,low
Machine Learning Engineer,SE,FT,189650,US,6,0,0,0,healthcare,low
Machine Learning Engineer,SE,FT,164996,US,4,0,0,0,webdev,low
ETL Developer,MI,FT,52533,GR,5,0,1,0,healthcare,low
ETL Developer,MI,FT,52533,GR,7,0,1,0,webdev,low
Lead Data Engineer,EX,FT,115222,CA,7,0,0,0,healthcare,low
Data Engineer,SE,FT,165400,US,9,0,0,0,cybersecurity,low
Data Engineer,SE,FT,132320,US,3,0,0,0,healthcare,low
Data Architect,SE,FT,208775,US,6,0,0,0,healthcare,medium
Data Architect,SE,FT,147800,US,6,0,0,0,AI,medium
Data Engineer,SE,FT,136994,US,7,0,0,0,cybersecurity,low
Data Engineer,SE,FT,101570,US,9,0,0,0,finance,low
Data Analyst,SE,FT,128875,US,9,0,0,0,AI,medium
Data Analyst,SE,FT,93700,US,9,0,0,0,finance,high
Head of Machine Learning,EX,FT,76309,IN,5,0,0,0,webdev,low
Machine Learning Engineer,EN,FT,35093,GB,4,0,0,0,finance,low
Data Engineer,SE,FT,183600,US,5,0,0,0,healthcare,low
Data Engineer,SE,FT,100800,US,8,0,0,0,finance,low
Data Analyst,MI,FT,49253,GB,8,0,0,0,AI,low
Data Analyst,MI,FT,36940,GB,4,0,0,0,AI,low
Data Analyst,MI,FT,42026,ES,7,0,0,0,finance,medium
Data Analyst,MI,FT,31520,ES,4,0,0,0,AI,low
Data Engineer,MI,FT,84053,ES,6,0,0,0,AI,low
Data Engineer,MI,FT,73546,ES,8,0,0,0,finance,low
Data Engineer,MI,FT,98506,GB,3,0,0,0,cybersecurity,low
Data Engineer,MI,FT,86193,GB,3,0,0,0,cybersecurity,low
Data Engineer,MI,FT,84053,GR,7,0,0,0,webdev,low
Data Engineer,MI,FT,73546,GR,6,0,0,0,AI,medium
Machine Learning Engineer,SE,FT,189650,US,5,0,0,0,finance,low
Machine Learning Engineer,SE,FT,164996,US,6,0,0,0,AI,medium
Data Analyst,MI,FT,42026,GR,3,0,0,0,healthcare,high
Data Analyst,MI,FT,31520,GR,3,0,0,0,AI,low
Data Engineer,MI,FT,92350,GB,8,0,0,0,AI,low
Data Engineer,MI,FT,73880,GB,6,0,0,0,cybersecurity,low
Data Scientist,SE,FT,215300,US,6,1,0,0,finance,medium
Data Scientist,SE,FT,140400,US,3,1,0,0,AI,high
Data Engineer,MI,FT,63040,ES,5,0,0,0,cybersecurity,medium
Data Engineer,MI,FT,47280,ES,7,0,0,0,webdev,low
Data Scientist,SE,FT,260000,US,9,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,180000,US,7,1,0,0,cybersecurity,low
Data Scientist,MI,FT,67723,GB,6,1,0,0,cybersecurity,low
Data Scientist,MI,FT,43096,GB,7,1,0,0,AI,low
Data Engineer,MI,FT,63040,GR,3,0,0,0,AI,low
Data Engineer,MI,FT,47280,GR,3,0,0,0,webdev,medium
Data Engineer,MI,FT,73880,GB,6,0,0,0,healthcare,low
Data Engineer,MI,FT,55410,GB,6,0,0,0,healthcare,low
Machine Learning Engineer,MI,FT,51064,IT,9,0,0,0,healthcare,low
Data Science Engineer,SE,FT,60000,MX,9,0,0,0,webdev,medium
Data Engineer,MI,FT,82900,US,8,0,0,0,healthcare,medium
Data Engineer,MI,FT,63900,US,6,0,0,0,healthcare,low
Machine Learning Scientist,MI,FT,160000,US,5,0,0,0,cybersecurity,low
Machine Learning Scientist,MI,FT,112300,US,7,0,0,0,AI,low
Data Science Manager,MI,FT,241000,US,6,0,0,0,AI,high
Data Science Manager,MI,FT,159000,US,4,0,0,0,cybersecurity,low
Data Scientist,SE,FT,180000,US,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,80000,US,4,1,0,0,cybersecurity,low
Data Analyst,MI,FT,58000,US,3,0,0,0,AI,low
Data Analyst,MI,FT,58000,US,9,0,0,0,healthcare,medium
Data Engineer,SE,FT,136000,US,7,0,0,0,cybersecurity,low
Data Engineer,SE,FT,108800,US,6,0,0,0,webdev,low
